EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
105105,-999,68.014,137.904,4.182,-999,-999,-999,3.578,4.182,51.069,1.362,-1.384,-999,21.625,-1.566,2.737,29.444,1.864,-2.531,40.823,0.219,64.558,0,-999,-999,-999,-999,-999,-999,0,3.006626092,b
105106,73.5,78.261,56.685,150.445,0.903,83.834,0.066,0.891,52.255,447.69,2.162,0.287,0.053,43.527,-1.858,1.912,94.094,-1.292,2.6,39.689,1.21,512.874,3,151.81,-0.97,-1.148,47.858,-0.068,-0.987,310.068,0.083414031,b
105107,104.752,49.784,79.673,76.249,5.563,931.775,-7.684,2.446,1.3,218.013,3.701,1.411,0.99,21.054,0.145,1.111,77.928,-0.516,-2.817,20.597,2.125,266.161,2,74.269,2.551,-0.76,44.763,-3.012,1.045,119.032,0.001502705,s
105108,120.153,36.203,81.682,27.16,-999,-999,-999,3.017,27.16,75.592,0.894,1.414,-999,39.913,-0.32,0.131,35.679,-1.157,-2.768,17.28,-1.134,138.84,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105109,120.018,19.932,88.108,51.835,-999,-999,-999,2.681,8.592,150.929,1.824,-1.053,-999,32.637,-0.126,-1.124,59.539,-0.615,2.523,24.067,1.991,200.081,1,58.753,0.802,-0.457,-999,-999,-999,58.753,2.165982959,b
105110,400.356,32.101,296.1,113.291,0.348,122.472,3.02,3.738,24.895,369.834,0.235,-1.393,0.973,132.845,1.268,-1.265,31.264,-1.718,2.77,9.608,0.402,426.622,3,128.801,-1.921,1.631,40.064,-1.572,-2.738,205.725,0.744056247,b
105111,109.703,76.163,90.731,2.499,-999,-999,-999,3.09,2.499,64.687,2.194,-1.344,-999,20.255,0.644,-2.246,44.432,-1.39,0.081,34.913,2.706,131.643,0,-999,-999,-999,-999,-999,-999,0,2.838321631,b
105112,69.689,9.94,48.14,55.75,-999,-999,-999,1.815,16.557,110.622,1.803,1.306,-999,22.668,1.472,0.3,40.863,1.655,-1.506,13.993,-1.087,307.176,1,47.091,1.3,2.433,-999,-999,-999,47.091,1.681611443,b
105113,-999,47.289,82.815,41.239,-999,-999,-999,2.858,41.239,52.633,1.287,-0.988,-999,23.014,1.404,-0.968,29.619,-0.858,0.779,46.43,2.162,75.206,0,-999,-999,-999,-999,-999,-999,0,5.957018911,b
105114,86.565,48.147,70.125,2.297,-999,-999,-999,2.704,2.297,68.591,1.226,-1.401,-999,30.819,-0.185,-0.879,37.773,-0.873,1.736,18.334,-2.237,114.889,0,-999,-999,-999,-999,-999,-999,0,4.564991253,b
105115,90.822,64.314,73.342,11.192,-999,-999,-999,2.697,11.192,61.407,1.627,-1.411,-999,23.372,-2.333,-0.676,38.036,-0.802,-2.896,34.872,1.223,157.028,0,-999,-999,-999,-999,-999,-999,0,0.00150187,s
105116,-999,72.205,49.016,2.556,-999,-999,-999,1.726,2.556,64.753,1.202,-1.4,-999,29.402,1.371,-1.584,35.351,1.361,0.142,41.735,2.587,111.724,0,-999,-999,-999,-999,-999,-999,0,4.333082765,b
105117,-999,182.225,61.45,138.427,3.704,497.87,-2.456,1.932,21.757,236.545,1.631,-1.035,1,29.22,1.069,0.086,47.668,1.023,2.018,174.201,-1.158,301.369,2,84.572,2.839,2.03,75.085,-0.865,2.554,159.657,0.00150187,s
105118,111.657,59.522,85.764,56.347,-999,-999,-999,2.027,1.642,156.178,1.261,0.226,-999,44.809,-0.23,2.959,56.485,-0.439,-1.308,17.549,2.498,211.781,1,54.884,-1.762,0.677,-999,-999,-999,54.884,0.001502705,s
105119,111.826,79.971,89.572,0.787,-999,-999,-999,2.645,0.787,91.503,1.54,-1.383,-999,36.019,2.241,-0.247,55.484,1.688,-2.834,32.082,0.957,199.665,0,-999,-999,-999,-999,-999,-999,0,4.680537617,b
105120,-999,86.913,88.633,54.345,-999,-999,-999,2.729,2.574,116.373,0.731,-1.257,-999,36.857,-0.9,0.452,26.924,1.065,2.345,72.021,-1.122,139.468,1,52.592,-1.018,2.602,-999,-999,-999,52.592,2.221332967,b
105121,111.868,31.594,61.21,219.299,2.066,288.735,-0.957,1.102,53.747,441.677,0.363,1.173,0.78,90.763,-1.731,-0.649,32.987,-0.847,-1.307,100.833,-0.752,519.673,3,200.795,-1.365,2.405,68.305,0.701,2.547,317.927,0.064060777,b
105122,-999,103.402,132.56,29.961,-999,-999,-999,3.196,29.961,59.695,1.96,-0.695,-999,20.165,-1.517,1.808,39.53,1.654,1.411,72.802,-1.19,169.765,0,-999,-999,-999,-999,-999,-999,0,7.035361822,b
105123,-999,91.402,84.53,8.856,-999,-999,-999,2.565,8.856,70.104,1.956,-1.26,-999,23.713,-0.119,0.49,46.391,-1.86,-1.394,46.277,2.079,109.002,0,-999,-999,-999,-999,-999,-999,0,5.890736003,b
105124,159.094,68.838,101.052,75.761,1.913,174.1,5.062,2.552,20.142,253.375,0.743,1.283,0.997,55.979,1.453,-2.823,41.58,2.392,1.087,39.271,3.126,297.26,3,60.984,1.488,-1.233,60.274,3.401,0.933,155.815,0.001502705,s
105125,-999,69.056,25.281,29.001,-999,-999,-999,0.933,29.001,53.687,1.547,-0.225,-999,21.081,-1.453,1.073,32.605,-0.544,1.284,38.701,-1.383,98.848,0,-999,-999,-999,-999,-999,-999,0,2.221822733,b
105126,195.747,45.326,149.579,63.264,-999,-999,-999,2.33,21.855,200.951,0.433,-1.002,-999,110.337,0.133,-1.008,47.778,-0.953,1.053,40.556,2.135,244.937,1,42.835,0.105,3.01,-999,-999,-999,42.835,0.00150187,s
105127,239.195,43.862,164.161,254.355,-999,-999,-999,2.192,4.146,468.986,3.102,0.46,-999,51.937,-1.872,-0.888,161.1,-1.572,-3.059,128.535,2.918,405.456,1,255.949,0.611,0.084,-999,-999,-999,255.949,0.744056247,b
105128,54.879,88.288,40.477,176.358,0.892,134.694,0.011,0.747,156.256,539.9,4.66,0.104,0.016,24.61,-0.264,0.996,114.696,0.447,1.224,61.047,0.113,684.776,3,62.472,-0.012,2.185,60.815,-0.903,-1.343,400.593,0.744056247,b
105129,143.084,41.237,64.029,201.193,3.519,617.421,-1.123,1.366,6.556,384.141,0.616,1.37,0.744,60.021,-1.374,-2.387,36.991,-0.448,2.893,115.425,-2.748,449.825,2,243.54,0.355,0.379,43.588,-3.163,-2.956,287.128,0.001502705,s
105130,138.44,43.493,89.447,68.912,-999,-999,-999,2.695,0.289,158.27,1.537,1.408,-999,35.145,-0.443,0.85,54.034,-1.131,-1.755,39.999,-0.781,127.629,1,69.092,1.042,2.217,-999,-999,-999,69.092,0.001502705,s
105131,159.03,51.319,133.861,15.084,-999,-999,-999,3.207,15.084,89.023,1.361,-1.412,-999,37.705,-0.94,2.83,51.318,1.08,0.339,17.442,-1.722,171.925,0,-999,-999,-999,-999,-999,-999,0,5.792016784,b
105132,96.397,66.161,66.894,53.299,-999,-999,-999,2.53,53.299,70.974,1.839,1.369,-999,24.999,-0.956,0.007,45.975,-0.389,2.473,36.875,0.607,174.788,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105133,110.05,57.386,67.17,36.097,-999,-999,-999,2.736,13.581,110.966,0.99,1.15,-999,32.868,-0.975,-2.034,32.546,-1.631,0.622,27.514,-1.943,177.12,1,45.552,-0.635,1.378,-999,-999,-999,45.552,1.974384615,b
105134,165.272,9.08,119.028,1.86,-999,-999,-999,3.08,1.86,117.2,0.793,-1.396,-999,65.349,-1.507,-0.469,51.852,-1.939,2.765,15.496,2.443,221.636,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105135,134.991,20.719,76.536,58.886,-999,-999,-999,2.717,6.801,125.091,0.707,1.369,-999,41.094,-0.703,2.324,29.038,-1.797,-0.162,43.265,0.431,244.31,1,54.959,-1.517,-2.217,-999,-999,-999,54.959,0.002653311,s
105136,102.043,36.328,65.23,79.516,-999,-999,-999,2.41,3.329,154.854,2.033,1.394,-999,24.435,0.397,-1.412,49.672,0.251,0.994,44.907,0.205,227.27,1,80.747,-1.644,-2.761,-999,-999,-999,80.747,0.001502705,s
105137,-999,56.359,69.538,141.098,2.28,201.109,-1.15,2.309,22.14,223.163,2.215,-0.112,0.116,20.397,-0.28,-3.132,45.176,1.285,1.453,118.353,0.661,243.559,2,124.107,0.753,-2.265,33.483,-1.527,-0.808,157.59,1.247197314,b
105138,83.362,9.112,62.88,31.241,-999,-999,-999,2.402,31.241,68.059,1.353,-0.279,-999,28.923,0.313,-1.675,39.137,0.448,0.722,10.636,1.173,178.997,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
105139,98.878,81.39,70.923,31.945,-999,-999,-999,2.586,31.945,75.309,1.87,0.725,-999,26.238,-0.625,-0.024,49.071,-1.127,2.513,35.828,-0.142,218.676,0,-999,-999,-999,-999,-999,-999,0,2.177759889,b
105140,140.803,26.985,95.488,53.565,-999,-999,-999,3.248,3.988,121.841,1.832,1.399,-999,25.287,-0.485,-2.176,46.325,1.268,0.559,29.18,-0.193,155.939,1,50.229,0.466,3.066,-999,-999,-999,50.229,1.681611443,b
105141,111.612,40.703,75.473,66.651,-999,-999,-999,2.251,28.431,132.16,1.052,1.413,-999,40.696,0.765,-0.492,42.822,0.882,1.756,30.639,0.562,133.914,1,48.643,1.597,-2.124,-999,-999,-999,48.643,0.001502705,s
105142,-999,90.533,50.342,67.456,-999,-999,-999,3.146,28.095,89.925,1.398,1.413,-999,20.552,1.827,-1.105,28.724,2.356,2.078,74.493,-1.479,143.719,1,40.649,0.616,1.442,-999,-999,-999,40.649,2.069865315,b
105143,70.372,59.58,67.08,3.593,-999,-999,-999,2.426,3.593,67.856,1.156,-1.41,-999,31.474,-0.899,-1.044,36.382,-0.153,2.93,31.395,0.772,58.665,0,-999,-999,-999,-999,-999,-999,0,4.555876895,b
105144,68.554,20.767,39.116,126.455,-999,-999,-999,1.162,26.268,172.65,1.422,1.36,-999,29.847,0.122,-2.653,42.435,0.121,-1.491,65.723,-1.887,213.105,1,100.368,-1.931,1.193,-999,-999,-999,100.368,0.07389913,b
105145,-999,72.687,119.962,0.767,-999,-999,-999,3.194,0.767,71.094,1.484,-1.391,-999,28.626,2.084,-2.436,42.468,-0.283,1.702,35.914,-0.69,58.207,0,-999,-999,-999,-999,-999,-999,0,6.202379865,b
105146,144.417,80.675,109.217,12.069,0.093,59.722,3.51,3.003,34.392,179.554,1.487,-1.409,0,43.014,-2.027,-0.09,63.96,-1.424,-3.032,29.601,0.878,183.419,2,37.948,-1.92,-1.281,34.632,-1.827,3.1,72.58,0.744056247,b
105147,-999,97.612,43.633,4.5,-999,-999,-999,1.311,4.5,71.559,1.652,-1.385,-999,26.985,-0.867,1.531,44.574,-1.461,2.7,56.219,-0.89,96.348,0,-999,-999,-999,-999,-999,-999,0,4.764427894,b
105148,57.033,52.353,54.901,1.182,-999,-999,-999,2.249,1.182,59.126,1.103,-1.411,-999,28.12,0.514,-2.476,31.006,-0.034,-0.295,28.134,1.884,72.112,0,-999,-999,-999,-999,-999,-999,0,4.404388774,b
105149,99.659,50.177,70.865,118.398,1.765,139.084,0.783,2.013,18.638,236.232,3.564,-0.313,0.003,21.897,0.486,3.083,78.052,0.869,1.107,63.045,0.376,335.957,2,90.572,-0.367,-2.103,45.711,-2.132,-2.864,136.283,0.07389913,b
105150,95.787,62.496,48.583,34.786,-999,-999,-999,2.718,1.873,84.773,1.301,0.643,-999,20.938,-1.007,0.787,27.25,-1.605,-1.864,37.102,0.905,76.54,1,36.585,-1.308,-2.585,-999,-999,-999,36.585,1.681611443,b
105151,70.101,66.512,68.995,1.725,-999,-999,-999,2.117,1.725,76.492,0.921,-1.414,-999,39.811,1.251,1.911,36.682,0.65,-2.342,40.015,-0.24,153.124,0,-999,-999,-999,-999,-999,-999,0,4.292602908,b
105152,133.8,81.79,78.032,17.405,3.554,496.104,-2.894,3.146,27.335,235.798,1.756,-1.262,0.33,25.573,1.284,1.821,44.91,2.384,-1.515,37.319,1.534,380.967,2,95.885,2.291,-2.797,69.429,-1.263,0.011,165.314,1.109091216,b
105153,144.698,54.527,90.499,77.668,-999,-999,-999,2.401,39.185,169.698,1.215,1.353,-999,37.455,2.459,-2.857,45.52,1.162,1.406,36.674,2.867,229.725,1,86.723,-0.895,-0.139,-999,-999,-999,86.723,0.001502705,s
105154,93.405,2.27,65.95,36.515,0.726,142.892,-0.115,2.204,44.132,223.892,1.168,0.758,0,34.184,-1.499,-1.251,39.942,-1.541,2.828,5.196,2.67,327.621,2,107.942,0.233,-0.272,41.824,-0.493,2.537,149.767,0.300975113,b
105155,158.781,21.132,113.084,188.912,4.147,662.427,-4.049,1.68,2.527,402.615,2.493,1.21,0.969,47.025,0.629,-1.152,117.238,0.133,0.453,64.512,0.209,360.608,2,205.157,-1.573,-2.866,33.196,2.575,1.267,238.353,0.001502705,s
105156,85.451,40.285,66.997,1.27,-999,-999,-999,2.831,1.27,61.818,1.155,-1.408,-999,28.681,1.078,-0.581,33.138,0.144,2.092,15.663,-2.022,79.068,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
105157,154.526,64.538,110.355,45.283,-999,-999,-999,3.453,10.071,124.253,0.862,1.414,-999,44.2,-2.493,-1.685,38.104,-0.876,1.367,39.105,-0.613,215.749,1,41.949,-0.509,2.662,-999,-999,-999,41.949,2.154143488,b
105158,105.408,8.929,78.579,1.636,-999,-999,-999,3.206,1.636,68.744,0.922,-1.412,-999,35.766,-0.226,1.077,32.978,0.84,-2.182,3.391,-1.31,81.261,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105159,138.424,129.736,125.386,67.573,0.449,145.958,0.598,2.087,12.791,304.686,2.962,-1.401,0,30.178,-0.289,-0.222,89.384,1.697,0.42,47.98,-2.997,294.639,3,89.031,1.03,-1.892,62.745,0.581,1.948,185.124,2.931744877,b
105160,127.463,72.861,119.466,43.315,-999,-999,-999,2.243,7.301,134.902,0.583,-1.336,-999,62.137,0.404,-2.561,36.245,2.37,2.642,42.209,0.246,181.817,1,36.52,0.983,0.083,-999,-999,-999,36.52,2.251991887,b
105161,-999,84.357,73.535,24.663,-999,-999,-999,2.54,24.663,52.602,1.522,-1.112,-999,20.857,0.229,2.315,31.745,-1.901,0.93,56.227,-2.097,84.658,0,-999,-999,-999,-999,-999,-999,0,6.012750907,b
105162,128.816,4.399,96.416,28.079,-999,-999,-999,2.817,28.079,87.356,0.613,-0.072,-999,54.161,-0.016,-2.652,33.196,-1.17,1.061,6.484,0.761,155.774,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105163,152.562,37.465,104.493,2.974,-999,-999,-999,3.461,2.974,79.309,1.17,-1.413,-999,36.546,0.232,1.148,42.764,-1.332,-1.939,8.873,1.758,75.16,0,-999,-999,-999,-999,-999,-999,0,5.220828509,b
105164,129.454,59.904,105.993,51.108,-999,-999,-999,2.759,1.489,129.747,2.833,-1.24,-999,20.426,-0.212,-2.156,57.864,2.014,-0.526,25.279,1.273,123.27,1,51.457,2.366,2.726,-999,-999,-999,51.457,3.027145443,b
105165,179.867,5.219,136.252,77.893,3.657,338.817,-0.939,2.49,6.978,257.926,1.78,0.76,0.387,49.354,-0.701,-0.604,87.845,0.232,1.705,15.416,1.846,399.787,2,89.055,0.278,-2.214,31.671,-3.379,0.12,120.726,2.285090835,b
105166,130.821,1.762,96.623,43.797,-999,-999,-999,2.385,8.423,149.32,1.15,1.111,-999,48.361,-2.399,1.316,55.626,-2.249,-1.064,7.007,-0.975,267.482,1,45.333,-0.216,2.78,-999,-999,-999,45.333,0.001502705,s
105167,118.561,33.519,87.473,332.302,-999,-999,-999,0.688,22.764,582.516,1.355,1.411,-999,110.78,0.92,0.369,150.161,1.173,1.008,84.309,0.709,500.453,1,321.575,-1.554,-2.472,-999,-999,-999,321.575,0.001502705,s
105168,115.653,114.098,97.816,109.948,1.617,140.086,3.1,1.876,35.096,274.238,5.67,-0.458,0,21.887,0.218,1.945,124.107,1.525,0.598,27.875,-3.035,449.231,2,93.722,-1.129,-2.89,34.522,-2.746,-1.016,128.244,0.744056247,b
105169,-999,78.486,64.464,2.83,-999,-999,-999,2.369,2.83,61.058,2.031,-1.31,-999,20.143,2.365,2.773,40.915,0.936,0.884,39.463,-1.825,104.105,0,-999,-999,-999,-999,-999,-999,0,5.606688483,b
105170,-999,70.682,103.134,44.72,5.967,1310.738,-8.71,2.318,89.448,249.164,0.764,-1.267,0.955,62.118,0.801,-0.231,47.483,0.207,2.01,79.832,-3.051,165.293,2,91.806,2.547,-2.969,47.757,-3.42,-0.501,139.563,0.001502705,s
105171,134.366,39.864,95.877,3.189,-999,-999,-999,3.054,3.189,93.42,1.193,-1.396,-999,42.601,1.137,-1.85,50.819,0.631,1.422,8.013,-1.406,117.338,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105172,42.796,66.502,32.962,54.693,1.791,127.886,3.583,1.037,7.072,161.197,1.077,-0.26,0,30.684,-1.326,0.827,33.043,-2.035,0.07,38.681,2.46,255.505,2,49.86,1.198,-0.989,47.61,2.989,-2.877,97.47,0.958590182,b
105173,227.366,193.237,103.743,34.786,1.719,134.458,-0.634,3.048,18.994,274.152,4.982,1.399,0.938,23.208,0.033,-0.087,115.616,-0.104,-3.132,83.421,-0.351,312.667,3,61.763,-1.182,1.992,42.39,0.537,-0.137,135.328,0.358539992,b
105174,500.837,88.918,274.589,54.65,0.112,233.934,1.744,4.7,24.239,326.546,2.84,1.409,0,24.54,2.425,0.29,69.701,-1.316,-2.555,41.135,-0.595,366.983,2,129.252,1.378,0.942,103.053,1.265,-2.343,232.305,3.218910227,b
105175,127.516,61.964,98.65,64.957,-999,-999,-999,2.996,1.432,174.995,2.91,-1.413,-999,27.844,1.485,-1.933,81.035,2.071,1.005,30.307,2.356,216.032,1,66.116,2.098,-1.772,-999,-999,-999,66.116,2.340359826,b
105176,-999,79.612,77.665,1.589,-999,-999,-999,1.994,1.589,91.626,0.866,-1.412,-999,49.103,-1.527,1.103,42.522,-1.18,-0.861,50.191,-2.938,70.093,0,-999,-999,-999,-999,-999,-999,0,1.869689918,b
105177,114.946,18.781,85.483,2.91,-999,-999,-999,3.183,2.91,66.536,0.811,-1.395,-999,36.748,-0.025,2.302,29.788,1.494,-0.495,13.313,-1.477,55.843,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105178,-999,68.557,72.012,1.045,-999,-999,-999,2.198,1.045,64.538,0.832,-1.411,-999,35.231,0.653,-1.681,29.308,-0.944,3.093,47.692,0.773,103.953,0,-999,-999,-999,-999,-999,-999,0,4.941328659,b
105179,98.301,57.048,75.733,109.671,0.89,355.112,2.597,1.473,12.545,435.855,1.607,0.042,0.546,37.224,-0.559,-0.53,59.814,-2.018,-0.736,33.019,0.657,438.815,2,219.458,-2.117,2.364,119.358,-1.227,-1.054,338.817,1.454848473,b
105180,112.421,23.77,79.94,39.718,-999,-999,-999,2.458,17.372,127.664,0.873,1.414,-999,45.377,0.443,2.61,39.635,0.386,0.153,10.818,1.376,119.059,1,42.652,-1.9,-1.206,-999,-999,-999,42.652,0.018636117,s
105181,148.516,10.755,101.119,26.727,-999,-999,-999,3.296,44.981,124.965,1.001,-0.334,-999,29.838,-1.537,1.418,29.869,0.76,-0.946,16.606,-1.434,191.606,1,65.258,0.505,-3.01,-999,-999,-999,65.258,1.199162543,b
105182,-999,156.018,163.7,7.113,-999,-999,-999,2.667,38.764,210.815,1.732,-1.383,-999,63.924,-0.81,0.423,110.7,-0.907,-2.241,60.503,1.514,270.155,1,36.191,-2.65,1.859,-999,-999,-999,36.191,2.094457052,b
105183,131.063,74.543,72.639,1.888,-999,-999,-999,3.217,1.888,67.717,2.363,-1.342,-999,20.137,-0.68,2.056,47.58,0.488,-1.23,29.346,1.769,93.81,0,-999,-999,-999,-999,-999,-999,0,5.481497729,b
105184,160.821,123.866,123.822,31.574,-999,-999,-999,2.507,31.574,136.616,2.409,-1.264,-999,40.075,1.487,-1.875,96.541,2.157,1.993,40.549,-0.864,178.253,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105185,93.702,1.711,69.71,62.135,-999,-999,-999,2.157,25.177,94.69,1.657,1.177,-999,21.438,-0.316,0.618,35.512,-2.377,1.254,7.922,1.152,161.876,1,37.74,-1.042,-1.979,-999,-999,-999,37.74,6.03771242,b
105186,92.613,34.67,70.954,81.515,-999,-999,-999,1.684,35.14,180.981,1.772,0.024,-999,28.695,1.514,-1.281,50.837,-0.101,-0.801,16.987,0.46,266.364,1,101.449,0.787,2.696,-999,-999,-999,101.449,2.443024571,b
105187,117.888,11.772,75.026,30.974,-999,-999,-999,2.74,8.016,112.296,0.637,1.365,-999,46.013,-0.071,0.636,29.325,-0.684,-2.035,20.211,-1.546,208.129,1,36.957,0.192,2.635,-999,-999,-999,36.957,1.681611443,b
105188,-999,77.768,57.346,46.962,-999,-999,-999,2.713,22.189,90.01,1.141,-1.4,-999,25.573,-1.957,0.631,29.174,-1.139,-1.956,61.763,2.011,171.777,1,35.262,0.621,-0.741,-999,-999,-999,35.262,1.97797802,b
105189,-999,73.413,170.086,32.755,-999,-999,-999,3.192,2.789,104.821,0.756,-0.747,-999,42.237,-1.487,1.947,31.935,1.652,2.526,48.469,-1.351,137.145,1,30.648,-0.857,-0.266,-999,-999,-999,30.648,2.565286621,b
105190,-999,148.25,83.486,7.928,1.909,153.408,1.582,1.61,68.644,255.695,1.669,-1.332,0.001,39.156,2.189,2.799,65.334,0.937,-2.472,86.17,0.358,231.68,3,83.066,-2.533,0.49,35.092,-0.624,-1.502,151.205,1.099008831,b
105191,134.019,9.554,94.02,0.752,-999,-999,-999,3.064,0.752,92.835,0.686,-1.391,-999,55.069,-0.64,2.992,37.766,-1.149,-0.27,17.404,0.105,76.021,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105192,79.739,18.385,58.593,23.737,-999,-999,-999,2.945,23.737,59.273,1.904,1.414,-999,20.411,-1.129,-1.414,38.862,-0.51,1.99,6.146,-3.02,158.879,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
105193,113.711,13.169,69.798,62.562,-999,-999,-999,2.387,7.758,143.481,1.057,1.286,-999,36.456,-0.744,0.884,38.544,-0.854,-1.501,39.743,-1.163,157.126,1,68.481,1.356,2.221,-999,-999,-999,68.481,0.001502705,s
105194,133.831,12.973,97.776,3.923,-999,-999,-999,3.1,3.923,94.313,0.903,-1.411,-999,49.551,-0.762,-1.923,44.761,-0.205,1.126,10.153,1.745,74.112,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105195,-999,122.578,308.491,49.915,-999,-999,-999,4.477,49.915,79.794,2.964,-1.005,-999,20.128,-2.222,1.554,59.665,2.166,0.666,77.082,-1.591,98.416,0,-999,-999,-999,-999,-999,-999,0,3.015935718,b
105196,142.387,61.375,117.146,27.747,-999,-999,-999,2.802,27.747,108.176,0.561,-1.414,-999,69.304,-0.396,-2.134,38.872,0.734,1.585,39.913,-0.201,186.577,0,-999,-999,-999,-999,-999,-999,0,1.934435157,b
105197,128.943,6.788,92.647,29.105,-999,-999,-999,2.73,3.445,115.466,1.024,0.067,-999,41.967,0.154,1.317,42.979,1.166,-2.43,12.983,-2.142,117.577,1,30.52,1.357,-0.162,-999,-999,-999,30.52,0.001502705,s
105198,73.375,87.78,62.474,50.376,1.054,53.356,-0.276,1.483,3.252,157.353,1.35,-0.824,0.981,39.724,-0.237,0.491,53.646,-0.118,1.969,36.154,-1.008,193.275,2,32.607,-0.572,-1.621,31.376,0.482,-2.887,63.983,0.309795156,b
105199,103.073,46.761,65.831,188.172,-999,-999,-999,1.125,23.904,324.772,2.242,1.383,-999,39.96,-1.185,1.173,89.589,-0.587,0.22,72.932,0.807,411.682,1,195.224,-1.029,-2.643,-999,-999,-999,195.224,0.001502705,s
105200,-999,81.702,134.552,2.172,-999,-999,-999,3.164,2.172,65.844,1.196,-1.4,-999,29.98,-1.553,-0.501,35.863,1.288,-1.894,50.661,1.826,47.803,0,-999,-999,-999,-999,-999,-999,0,2.842112638,b
105201,129.051,24.787,83.015,40.118,-999,-999,-999,3.397,8.243,101.75,1.274,1.414,-999,29.374,0.564,2.499,37.412,-0.828,-0.599,32.989,0.122,212.749,1,34.964,-1.447,2.982,-999,-999,-999,34.964,0.001502705,s
105202,137.308,78.1,110.566,71.141,-999,-999,-999,2.076,16.538,184.319,1.678,-0.157,-999,46.003,0.111,-2.511,77.181,-0.776,1.894,21.332,-1.798,245.033,1,61.135,1.535,-0.563,-999,-999,-999,61.135,2.239356112,b
105203,101.63,36.464,66.363,1.501,-999,-999,-999,3.175,1.501,63.98,1.358,-1.412,-999,27.136,-0.771,2.201,36.844,-0.146,-0.911,9.138,2.456,48.807,0,-999,-999,-999,-999,-999,-999,0,0.002653311,s
105204,124.531,13.112,91.794,10.108,-999,-999,-999,2.853,10.108,91.467,0.881,-1.353,-999,48.636,-1.292,1.126,42.831,-0.918,-2.328,10.361,-1.695,182.229,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105205,102.328,18.672,58.334,70.45,4.571,535.388,-4.886,1.965,43.237,183.224,0.836,0.324,0.686,37.806,1.202,2.045,31.62,0.823,-2.31,56.71,-1.865,125.708,2,71.747,1.704,0.675,42.051,-2.867,0.27,113.797,0.001502705,s
105206,119.754,55.327,77.853,2.089,-999,-999,-999,3.396,2.089,65.113,1.834,-1.404,-999,22.972,0.236,-0.167,42.141,1.623,3.016,18.26,0.024,109.567,0,-999,-999,-999,-999,-999,-999,0,5.475126929,b
105207,132.018,28.861,95.354,138.304,2.409,253.189,2.064,1.638,58.613,317.48,0.47,1.178,0.974,82.662,0.398,3.002,38.845,1.679,1.981,30.432,2.847,418.809,3,122.128,0.67,-0.353,41.467,3.079,1.887,195.973,0.001502705,s
105208,83.944,76.196,71.782,8.317,-999,-999,-999,2.188,8.317,81.738,1.408,-1.368,-999,33.938,1.047,-3.01,47.799,1.213,-0.828,33.513,1.69,158.531,0,-999,-999,-999,-999,-999,-999,0,1.454848473,b
105209,91.888,47.178,59.064,4.619,-999,-999,-999,2.986,4.619,60.725,1.576,-0.417,-999,23.571,2.062,-0.361,37.154,2.14,2.937,14.988,-0.259,98.081,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
105210,318.619,1.94,144.457,51.722,1.086,99.73,3.485,3.597,42.278,182.462,0.463,0.874,0,60.658,-1.963,1.237,28.089,0.371,-2.309,75.187,-2.266,128.382,2,51.926,1.401,0.408,41.79,2.487,-1.797,93.716,0.001502705,s
105211,108.565,20.731,72.061,31.541,0.782,114.936,2.614,3.108,1.538,175.851,1.358,1.411,0.531,28.33,2.213,0.587,38.468,1.352,-2.4,20.659,-1.646,188.979,2,65.493,1.273,1.922,43.56,2.055,-0.822,109.053,1.454848473,b
105212,105.617,68.327,78.586,106.13,0.376,32.761,1.21,1.788,42.202,259.238,2.589,1.114,0,28.85,0.152,-2.622,74.692,1.103,2.147,37.937,-2.743,289.444,3,62.101,-1.304,-0.108,52.117,-0.928,0.267,155.696,0.001502705,s
